time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-14 00:00:00+00:00,5.0,2.0,52.0,28.0
2025-04-15 00:00:00+00:00,10.0,4.0,94.0,24.0
2025-04-16 00:00:00+00:00,3.0,3.0,45.0,24.0
2025-04-17 00:00:00+00:00,3.0,3.0,28.0,22.0
2025-04-18 00:00:00+00:00,2.0,2.0,37.0,17.0
2025-04-19 00:00:00+00:00,10.0,5.0,11.0,6.0
2025-04-20 00:00:00+00:00,4.0,4.0,10.0,5.0
2025-04-21 00:00:00+00:00,1.0,1.0,47.0,19.0
2025-04-22 00:00:00+00:00,7.0,5.0,44.0,25.0
2025-04-23 00:00:00+00:00,3.0,3.0,81.0,21.0
2025-04-24 00:00:00+00:00,6.0,4.0,44.0,28.0
2025-04-25 00:00:00+00:00,7.0,4.0,46.0,25.0
2025-04-26 00:00:00+00:00,2.0,1.0,32.0,9.0
2025-04-27 00:00:00+00:00,,,18.0,16.0
2025-04-28 00:00:00+00:00,1.0,1.0,,
