referrer,views_total,views_unique
gitblit.com,139,36
Google,97,51
chatgpt.com,53,6
github.com,27,8
cn.bing.com,9,5
Baidu,9,5
Bing,6,6
search.brave.com,5,2
doubao.com,4,2
yandex.ru,3,2
