referrer,views_total,views_unique
Google,62,49
gitblit.com,51,32
github.com,32,8
Bing,16,6
Baidu,9,6
qianwen.com,8,3
DuckDuckGo,2,2
doubao.com,2,2
kagi.com,1,1
link.zhihu.com,1,1
