url_path,views_total,views_unique
/gitblit-org/gitblit,326,203
/gitblit-org/gitblit/tree/master/src,106,30
/gitblit-org/gitblit/issues,98,46
/gitblit-org/gitblit/releases,93,51
/gitblit-org/gitblit/issues/461,84,72
/gitblit-org/gitblit/tree/master/src/main,84,24
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,56,15
/gitblit-org/gitblit/tree/master/src/main/java,53,18
/gitblit-org/gitblit/releases/tag/v1.9.3,40,35
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/GitBlitServer.java,30,2
