url_path,views_total,views_unique
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,281,27
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,241,28
/gitblit-org/gitblit,238,163
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,176,24
/gitblit-org/gitblit/tree/master/src/main/java,149,35
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,119,18
/gitblit-org/gitblit/tree/master/src,118,35
/gitblit-org/gitblit/tree/master/src/main,98,28
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HttpHeaderAuthProvider.java,89,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/client,81,13
