referrer,views_total,views_unique
gitblit.com,304,48
Google,277,186
github.com,198,25
cn.bing.com,41,14
Bing,22,9
gitee.com,7,3
yandex.ru,6,6
DuckDuckGo,5,4
jvndb.jvn.jp,5,2
groups.google.com,4,2
