time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-27 00:00:00+00:00,2912,22,44,36
2026-03-28 00:00:00+00:00,619,31,52,30
2026-03-29 00:00:00+00:00,824,30,29,23
2026-03-30 00:00:00+00:00,491,28,33,31
2026-03-31 00:00:00+00:00,3387,27,52,23
2026-04-01 00:00:00+00:00,144,21,31,27
2026-04-02 00:00:00+00:00,10696,27,56,29
2026-04-03 00:00:00+00:00,15768,26,40,34
2026-04-04 00:00:00+00:00,3817,26,22,12
2026-04-05 00:00:00+00:00,2938,25,17,15
2026-04-06 00:00:00+00:00,864,22,21,18
2026-04-07 00:00:00+00:00,25977,43,58,35
2026-04-08 00:00:00+00:00,32678,89,34,22
2026-04-09 00:00:00+00:00,7144,30,49,39
