time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-28 00:00:00+00:00,3,2,68,10
2024-01-29 00:00:00+00:00,7,6,160,43
2024-01-30 00:00:00+00:00,5,4,113,45
2024-01-31 00:00:00+00:00,2,2,96,44
2024-02-01 00:00:00+00:00,2,2,196,42
2024-02-02 00:00:00+00:00,4,4,97,51
2024-02-03 00:00:00+00:00,5,2,68,32
2024-02-04 00:00:00+00:00,6,5,41,26
2024-02-05 00:00:00+00:00,6,6,147,65
2024-02-06 00:00:00+00:00,7,7,110,39
2024-02-07 00:00:00+00:00,5,5,90,50
2024-02-08 00:00:00+00:00,11,9,58,35
2024-02-09 00:00:00+00:00,3,3,60,25
2024-02-10 00:00:00+00:00,11,6,13,11
