time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-07 00:00:00+00:00,3.0,2.0,69,30
2025-01-08 00:00:00+00:00,1.0,1.0,96,29
2025-01-09 00:00:00+00:00,2.0,2.0,114,41
2025-01-10 00:00:00+00:00,5.0,5.0,36,26
2025-01-11 00:00:00+00:00,,,18,11
2025-01-12 00:00:00+00:00,4.0,3.0,22,14
2025-01-13 00:00:00+00:00,1.0,1.0,65,38
2025-01-14 00:00:00+00:00,1.0,1.0,71,37
2025-01-15 00:00:00+00:00,6.0,2.0,114,53
2025-01-16 00:00:00+00:00,,,59,36
2025-01-17 00:00:00+00:00,,,72,34
2025-01-18 00:00:00+00:00,3.0,2.0,49,15
2025-01-19 00:00:00+00:00,2.0,2.0,17,9
2025-01-20 00:00:00+00:00,4.0,3.0,68,27
