referrer,views_total,views_unique
Google,305,179
gitblit.com,192,61
github.com,49,25
Baidu,17,10
DuckDuckGo,15,13
yandex.ru,13,13
Bing,11,10
cn.bing.com,11,9
gitee.com,7,3
plugins.gitblit.com,5,1
