url_path,views_total,views_unique
/gitblit-org/gitblit,331,218
/gitblit-org/gitblit/issues/1384,304,254
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,255,46
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,201,32
/gitblit-org/gitblit/tree/master/src/main/java,134,54
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/models,93,18
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,92,23
/gitblit-org/gitblit/releases,78,59
/gitblit-org/gitblit/tree/master/src/main,78,37
/gitblit-org/gitblit/tree/master/src,70,38
