time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-12 00:00:00+00:00,39,11,37,14
2025-09-13 00:00:00+00:00,26,8,19,8
2025-09-14 00:00:00+00:00,27,9,12,11
2025-09-15 00:00:00+00:00,24,10,20,13
2025-09-16 00:00:00+00:00,3125,11,39,20
2025-09-17 00:00:00+00:00,26,15,20,17
2025-09-18 00:00:00+00:00,48,22,28,16
2025-09-19 00:00:00+00:00,53,18,39,22
2025-09-20 00:00:00+00:00,32,14,34,11
2025-09-21 00:00:00+00:00,23,8,7,6
2025-09-22 00:00:00+00:00,42,19,57,15
2025-09-23 00:00:00+00:00,36,15,34,22
2025-09-24 00:00:00+00:00,39,20,25,15
2025-09-25 00:00:00+00:00,2075,31,31,24
