time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-22 00:00:00+00:00,3.0,3.0,38,7
2024-12-23 00:00:00+00:00,3.0,3.0,101,35
2024-12-24 00:00:00+00:00,1.0,1.0,48,30
2024-12-25 00:00:00+00:00,3.0,3.0,54,20
2024-12-26 00:00:00+00:00,2.0,2.0,17,13
2024-12-27 00:00:00+00:00,4.0,4.0,77,25
2024-12-28 00:00:00+00:00,4.0,2.0,21,14
2024-12-29 00:00:00+00:00,1.0,1.0,42,14
2024-12-30 00:00:00+00:00,2.0,1.0,66,22
2024-12-31 00:00:00+00:00,2.0,2.0,58,22
2025-01-01 00:00:00+00:00,1.0,1.0,15,4
2025-01-02 00:00:00+00:00,2.0,2.0,73,23
2025-01-03 00:00:00+00:00,1.0,1.0,62,24
2025-01-04 00:00:00+00:00,2.0,2.0,14,10
2025-01-05 00:00:00+00:00,,,6,2
