referrer,views_total,views_unique
Google,241,136
gitblit.com,186,60
github.com,23,12
DuckDuckGo,18,4
yandex.ru,11,5
Bing,9,8
search.brave.com,7,4
cn.bing.com,6,3
link.csdn.net,6,2
Baidu,5,4
