referrer,views_total,views_unique
gitblit.com,136,47
Google,115,84
github.com,35,11
Baidu,13,9
Bing,8,6
cn.bing.com,6,3
doubao.com,6,2
yandex.ru,5,4
chatgpt.com,5,4
DuckDuckGo,3,1
