referrer,views_total,views_unique
Google,479,242
gitblit-org.github.io,400,101
DuckDuckGo,281,245
github.com,204,69
Bing,96,88
cn.bing.com,67,34
yandex.ru,42,34
Baidu,33,22
nvd.nist.gov,14,7
cve.mitre.org,13,8
