referrer,views_total,views_unique
Google,235,148
gitblit.com,142,38
github.com,45,19
DuckDuckGo,25,5
cn.bing.com,14,9
tongyi.aliyun.com,13,1
Bing,12,7
statics.teams.cdn.office.net,9,1
yandex.ru,7,7
Baidu,7,5
