time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-03 00:00:00+00:00,47,13,94,35
2025-07-04 00:00:00+00:00,16,7,133,32
2025-07-05 00:00:00+00:00,8,4,30,15
2025-07-06 00:00:00+00:00,9,3,21,8
2025-07-07 00:00:00+00:00,18,6,71,34
2025-07-08 00:00:00+00:00,24,6,60,27
2025-07-09 00:00:00+00:00,15,7,62,21
2025-07-10 00:00:00+00:00,15,5,28,24
2025-07-11 00:00:00+00:00,9,3,42,21
2025-07-12 00:00:00+00:00,17,8,21,6
2025-07-13 00:00:00+00:00,18,8,14,10
2025-07-14 00:00:00+00:00,16,6,46,27
2025-07-15 00:00:00+00:00,18,10,64,26
2025-07-16 00:00:00+00:00,23,12,36,21
