referrer,views_total,views_unique
Google,389,172
gitblit.com,350,65
github.com,110,23
Bing,23,11
cn.bing.com,22,12
developer.aliyun.com,15,1
DuckDuckGo,13,5
stackoverflow.com,6,4
gitee.com,5,1
yandex.ru,4,4
