url_path,views_total,views_unique
/gitblit-org/gitblit,212,144
/gitblit-org/gitblit/tree/master/src,61,24
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,44,1
/gitblit-org/gitblit/tree/master/src/main,41,16
/gitblit-org/gitblit/releases,39,35
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,35,11
/gitblit-org/gitblit/issues,33,17
/gitblit-org/gitblit/issues/461,30,23
/gitblit-org/gitblit/tree/master/src/main/java,30,13
/gitblit-org/gitblit/releases/tag/v1.9.3,27,18
