referrer,views_total,views_unique
gitblit.com,437,74
Google,339,221
github.com,191,41
Bing,36,23
DuckDuckGo,33,29
cn.bing.com,22,11
Baidu,12,9
Yahoo,12,1
stackoverflow.com,11,4
link.csdn.net,5,4
