referrer,views_total,views_unique
gitblit.com,201,36
Google,190,136
github.com,25,14
Bing,19,10
yandex.ru,7,6
Baidu,5,2
cn.bing.com,4,2
DuckDuckGo,3,2
doubao.com,3,2
chatgpt.com,3,2
