referrer,views_total,views_unique
Google,421,202
gitblit.com,329,56
github.com,138,26
cn.bing.com,42,17
DuckDuckGo,33,10
Bing,18,12
yandex.ru,16,13
ipv6.google.com,12,1
StartPage,9,2
Baidu,8,5
