time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-26 00:00:00+00:00,2,2,107,38
2024-04-27 00:00:00+00:00,7,4,35,16
2024-04-28 00:00:00+00:00,3,3,82,23
2024-04-29 00:00:00+00:00,2,2,62,34
2024-04-30 00:00:00+00:00,5,4,126,41
2024-05-01 00:00:00+00:00,9,6,30,24
2024-05-02 00:00:00+00:00,7,5,57,27
2024-05-03 00:00:00+00:00,12,9,148,32
2024-05-04 00:00:00+00:00,7,4,15,9
2024-05-05 00:00:00+00:00,4,4,110,13
2024-05-06 00:00:00+00:00,6,6,336,55
2024-05-07 00:00:00+00:00,5,5,301,59
2024-05-08 00:00:00+00:00,11,6,121,40
2024-05-09 00:00:00+00:00,8,4,75,36
