url_path,views_total,views_unique
/gitblit-org/gitblit,151,107
/gitblit-org/gitblit/issues/461,52,47
/gitblit-org/gitblit/releases,49,31
/gitblit-org/gitblit/tree/master/src,31,15
/gitblit-org/gitblit/tree/master/src/main,27,11
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,19,6
/gitblit-org/gitblit/releases/tag/v1.9.3,18,13
/gitblit-org/gitblit/tree/master/src/main/java,16,8
/gitblit-org/gitblit/issues/495,14,11
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,14,4
