time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-29 00:00:00+00:00,10.0,9.0,103,38
2023-11-30 00:00:00+00:00,4.0,4.0,137,49
2023-12-01 00:00:00+00:00,4.0,3.0,116,50
2023-12-02 00:00:00+00:00,6.0,3.0,39,17
2023-12-03 00:00:00+00:00,1.0,1.0,80,25
2023-12-04 00:00:00+00:00,2.0,2.0,177,47
2023-12-05 00:00:00+00:00,7.0,7.0,127,54
2023-12-06 00:00:00+00:00,3.0,3.0,154,59
2023-12-07 00:00:00+00:00,5.0,4.0,158,47
2023-12-08 00:00:00+00:00,8.0,7.0,191,54
2023-12-09 00:00:00+00:00,7.0,4.0,56,18
2023-12-10 00:00:00+00:00,4.0,3.0,31,11
2023-12-11 00:00:00+00:00,5.0,4.0,108,41
2023-12-12 00:00:00+00:00,8.0,7.0,124,38
2023-12-13 00:00:00+00:00,,,2,2
