url_path,views_total,views_unique
/gitblit-org/gitblit,106,90
/gitblit-org/gitblit/releases,35,30
/gitblit-org/gitblit/issues,24,11
/gitblit-org/gitblit/releases/tag/v1.10.0,14,12
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,14,8
/gitblit-org/gitblit/tree/master/src,11,7
/gitblit-org/gitblit/tree/master/src/main,10,8
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,7,4
/gitblit-org/gitblit/issues/1481,6,6
/gitblit-org/gitblit/tree/master/src/main/java,6,5
