referrer,views_total,views_unique
Google,500,245
github.com,449,34
gitblit.com,361,49
Bing,41,17
stackoverflow.com,31,5
cn.bing.com,22,16
DuckDuckGo,21,10
yandex.ru,9,9
selfhosted.libhunt.com,7,1
groups.google.com,4,3
