referrer,views_total,views_unique
Google,2014,246
gitblit.com,270,54
github.com,214,26
Bing,116,13
front-end-iota-rose-95.vercel.app,55,10
stackoverflow.com,30,5
portalworkedexamples.herokuapp.com,25,1
DuckDuckGo,19,13
kkgithub.com,16,1
cn.bing.com,9,7
