time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-25 00:00:00+00:00,25,4,41,14
2023-02-26 00:00:00+00:00,16,2,46,20
2023-02-27 00:00:00+00:00,6,5,137,71
2023-02-28 00:00:00+00:00,1,1,166,50
2023-03-01 00:00:00+00:00,4,4,163,68
2023-03-02 00:00:00+00:00,9,5,159,63
2023-03-03 00:00:00+00:00,3,3,123,71
2023-03-04 00:00:00+00:00,7,3,56,23
2023-03-05 00:00:00+00:00,8,6,49,23
2023-03-06 00:00:00+00:00,63,46,122,54
2023-03-07 00:00:00+00:00,77,52,133,66
2023-03-08 00:00:00+00:00,68,48,231,66
2023-03-09 00:00:00+00:00,71,47,199,68
2023-03-10 00:00:00+00:00,28,23,161,59
