url_path,views_total,views_unique
/gitblit-org/gitblit,241,166
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,105,30
/gitblit-org/gitblit/tree/master/src,88,30
/gitblit-org/gitblit/tree/master/src/main/java,85,22
/gitblit-org/gitblit/issues/461,81,71
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,74,18
/gitblit-org/gitblit/tree/master/src/main,73,21
/gitblit-org/gitblit/releases,67,44
/gitblit-org/gitblit/issues,60,31
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,36,11
