url_path,views_total,views_unique
/gitblit-org/gitblit,109,72
/gitblit-org/gitblit/releases,41,30
/gitblit-org/gitblit/tree/master/src/main,26,11
/gitblit-org/gitblit/tree/master/src,23,12
/gitblit-org/gitblit/issues,23,11
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/tickets/QueryBuilder.java,18,5
/gitblit-org/gitblit/tree/master/src/main/java,17,11
/gitblit-org/gitblit/pulls,10,6
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,9,8
/gitblit-org/gitblit/releases/tag/v1.10.0,8,6
