referrer,views_total,views_unique
gitblit-org.github.io,427,97
Google,364,238
DuckDuckGo,177,152
github.com,120,55
Bing,113,83
cn.bing.com,57,41
stackoverflow.com,24,7
yandex.ru,21,19
Baidu,19,16
gitblit.com,14,5
