url_path,views_total,views_unique
/gitblit-org/gitblit,137,109
/gitblit-org/gitblit/tree/master/src,57,22
/gitblit-org/gitblit/releases,51,41
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,37,7
/gitblit-org/gitblit/issues/461,32,29
/gitblit-org/gitblit/tree/master/src/main,32,11
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,30,5
/gitblit-org/gitblit/releases/tag/v1.9.3,28,22
/gitblit-org/gitblit/tree/master/src/main/java,23,10
/gitblit-org/gitblit/issues,15,9
