url_path,views_total,views_unique
/gitblit-org/gitblit,79,62
/gitblit-org/gitblit/releases,42,29
/gitblit-org/gitblit/issues,23,8
/gitblit-org/gitblit/releases/tag/v1.10.0,12,9
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,11,1
/gitblit-org/gitblit/tree/master/src,10,10
/gitblit-org/gitblit/tree/master/src/main,7,6
/gitblit-org/gitblit/releases/tag/v1.9.3,6,5
/gitblit-org/gitblit/tree/master/src/main/java,5,4
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,5,4
