url_path,views_total,views_unique
/gitblit-org/gitblit,283,186
/gitblit-org/gitblit/tree/master/src,107,34
/gitblit-org/gitblit/tree/master/src/main,92,27
/gitblit-org/gitblit/issues/461,85,75
/gitblit-org/gitblit/releases,79,55
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,65,7
/gitblit-org/gitblit/tree/master/src/main/java,59,23
/gitblit-org/gitblit/tree/master/src/site,40,10
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,36,15
/gitblit-org/gitblit/tree/master/src/test,30,6
