time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-02 00:00:00+00:00,4,3,81,31
2024-07-03 00:00:00+00:00,7,4,145,51
2024-07-04 00:00:00+00:00,4,4,232,44
2024-07-05 00:00:00+00:00,2,2,43,30
2024-07-06 00:00:00+00:00,5,3,7,6
2024-07-07 00:00:00+00:00,1,1,12,9
2024-07-08 00:00:00+00:00,1,1,85,34
2024-07-09 00:00:00+00:00,6,4,150,44
2024-07-10 00:00:00+00:00,2,2,54,33
2024-07-11 00:00:00+00:00,1,1,181,39
2024-07-12 00:00:00+00:00,1,1,158,38
2024-07-13 00:00:00+00:00,5,5,11,9
2024-07-14 00:00:00+00:00,3,3,15,8
2024-07-15 00:00:00+00:00,2,2,44,28
