referrer,views_total,views_unique
gitblit-org.github.io,410,66
Google,301,180
github.com,211,63
DuckDuckGo,131,108
Bing,83,71
groups.google.com,37,3
cn.bing.com,35,31
yandex.ru,19,19
gitee.com,18,4
iciql.com,10,1
