time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-21 00:00:00+00:00,8,7,112,61
2024-03-22 00:00:00+00:00,4,4,243,57
2024-03-23 00:00:00+00:00,6,3,43,25
2024-03-24 00:00:00+00:00,3,3,22,14
2024-03-25 00:00:00+00:00,5,5,81,31
2024-03-26 00:00:00+00:00,21,5,259,66
2024-03-27 00:00:00+00:00,5,4,89,41
2024-03-28 00:00:00+00:00,4,4,145,32
2024-03-29 00:00:00+00:00,1,1,83,39
2024-03-30 00:00:00+00:00,10,7,31,16
2024-03-31 00:00:00+00:00,2,2,39,10
2024-04-01 00:00:00+00:00,5,5,205,46
2024-04-02 00:00:00+00:00,4,4,186,33
2024-04-03 00:00:00+00:00,5,4,302,43
