referrer,views_total,views_unique
v2ex.com,409,315
Google,403,237
gitblit-org.github.io,296,97
github.com,223,75
DuckDuckGo,190,159
Bing,77,57
cn.bing.com,33,23
gitblit.com,29,8
Baidu,23,21
yandex.ru,14,13
