time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-26 00:00:00+00:00,43,29,99,42
2022-12-27 00:00:00+00:00,69,48,84,41
2022-12-28 00:00:00+00:00,22,15,101,45
2022-12-29 00:00:00+00:00,8,4,93,41
2022-12-30 00:00:00+00:00,9,7,82,33
2022-12-31 00:00:00+00:00,5,2,24,9
2023-01-01 00:00:00+00:00,2,2,35,10
2023-01-02 00:00:00+00:00,24,20,79,30
2023-01-03 00:00:00+00:00,82,58,105,58
2023-01-04 00:00:00+00:00,71,44,168,49
2023-01-05 00:00:00+00:00,62,40,126,57
2023-01-06 00:00:00+00:00,63,43,81,42
2023-01-07 00:00:00+00:00,28,22,35,19
2023-01-08 00:00:00+00:00,4,3,13,9
