time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-18 00:00:00+00:00,6.0,3.0,160,39
2024-06-19 00:00:00+00:00,5.0,4.0,145,40
2024-06-20 00:00:00+00:00,6.0,4.0,120,39
2024-06-21 00:00:00+00:00,4.0,4.0,101,36
2024-06-22 00:00:00+00:00,16.0,14.0,80,17
2024-06-23 00:00:00+00:00,7.0,4.0,15,8
2024-06-24 00:00:00+00:00,5.0,4.0,104,37
2024-06-25 00:00:00+00:00,12.0,6.0,129,42
2024-06-26 00:00:00+00:00,3.0,3.0,92,37
2024-06-27 00:00:00+00:00,5.0,2.0,110,53
2024-06-28 00:00:00+00:00,3.0,3.0,114,28
2024-06-29 00:00:00+00:00,3.0,3.0,17,7
2024-06-30 00:00:00+00:00,1.0,1.0,27,12
2024-07-01 00:00:00+00:00,,,71,28
2024-07-02 00:00:00+00:00,,,3,2
