time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-27 00:00:00+00:00,7,5,115,35
2024-05-28 00:00:00+00:00,10,4,188,49
2024-05-29 00:00:00+00:00,10,5,93,43
2024-05-30 00:00:00+00:00,7,2,124,37
2024-05-31 00:00:00+00:00,11,8,167,33
2024-06-01 00:00:00+00:00,10,4,33,14
2024-06-02 00:00:00+00:00,3,1,97,16
2024-06-03 00:00:00+00:00,5,3,154,50
2024-06-04 00:00:00+00:00,6,4,115,47
2024-06-05 00:00:00+00:00,9,5,127,59
2024-06-06 00:00:00+00:00,6,4,84,32
2024-06-07 00:00:00+00:00,10,7,81,44
2024-06-08 00:00:00+00:00,8,3,52,17
2024-06-09 00:00:00+00:00,52,36,31,13
