time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-17 00:00:00+00:00,,,61,31
2024-12-18 00:00:00+00:00,2.0,2.0,88,33
2024-12-19 00:00:00+00:00,1.0,1.0,50,23
2024-12-20 00:00:00+00:00,1.0,1.0,49,26
2024-12-21 00:00:00+00:00,,,14,7
2024-12-22 00:00:00+00:00,4.0,4.0,39,8
2024-12-23 00:00:00+00:00,3.0,3.0,101,35
2024-12-24 00:00:00+00:00,1.0,1.0,48,30
2024-12-25 00:00:00+00:00,3.0,3.0,54,20
2024-12-26 00:00:00+00:00,2.0,2.0,17,13
2024-12-27 00:00:00+00:00,4.0,4.0,77,25
2024-12-28 00:00:00+00:00,4.0,2.0,21,14
2024-12-29 00:00:00+00:00,1.0,1.0,42,14
2024-12-30 00:00:00+00:00,2.0,1.0,66,22
