time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-20 00:00:00+00:00,14,7,8.0,8.0
2025-07-21 00:00:00+00:00,24,10,22.0,15.0
2025-07-22 00:00:00+00:00,19,8,48.0,22.0
2025-07-23 00:00:00+00:00,19,7,15.0,10.0
2025-07-24 00:00:00+00:00,22,9,140.0,22.0
2025-07-25 00:00:00+00:00,15,9,79.0,19.0
2025-07-26 00:00:00+00:00,12,4,33.0,16.0
2025-07-27 00:00:00+00:00,13,4,11.0,7.0
2025-07-28 00:00:00+00:00,22,13,60.0,23.0
2025-07-29 00:00:00+00:00,17,6,33.0,19.0
2025-07-30 00:00:00+00:00,12,4,64.0,30.0
2025-07-31 00:00:00+00:00,16,8,38.0,21.0
2025-08-01 00:00:00+00:00,14,4,31.0,14.0
2025-08-02 00:00:00+00:00,18,5,14.0,9.0
2025-08-03 00:00:00+00:00,2,1,,
