time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-09 00:00:00+00:00,5,5,131,47
2023-05-10 00:00:00+00:00,3,2,128,49
2023-05-11 00:00:00+00:00,4,3,140,51
2023-05-12 00:00:00+00:00,3,3,91,54
2023-05-13 00:00:00+00:00,6,3,160,24
2023-05-14 00:00:00+00:00,35,22,40,14
2023-05-15 00:00:00+00:00,66,46,118,66
2023-05-16 00:00:00+00:00,61,39,143,41
2023-05-17 00:00:00+00:00,21,21,172,49
2023-05-18 00:00:00+00:00,37,35,121,52
2023-05-19 00:00:00+00:00,62,40,108,44
2023-05-20 00:00:00+00:00,66,43,27,15
2023-05-21 00:00:00+00:00,25,20,33,15
2023-05-22 00:00:00+00:00,3,3,111,59
