referrer,views_total,views_unique
gitblit.com,404,89
Google,399,218
github.com,155,41
DuckDuckGo,106,48
gitee.com,21,4
cn.bing.com,19,12
Baidu,18,9
yandex.ru,13,12
Bing,13,10
groups.google.com,10,5
