url_path,views_total,views_unique
/gitblit-org/gitblit,191,137
/gitblit-org/gitblit/tree/master/src,51,18
/gitblit-org/gitblit/tree/master/src/main,40,14
/gitblit-org/gitblit/issues,39,16
/gitblit-org/gitblit/releases,38,34
/gitblit-org/gitblit/issues/461,37,30
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,36,10
/gitblit-org/gitblit/tree/master/src/main/java,34,11
/gitblit-org/gitblit/commits/master,28,4
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,26,3
