time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-28 00:00:00+00:00,5.0,4.0,12.0,7.0
2023-05-29 00:00:00+00:00,4.0,3.0,38.0,32.0
2023-05-30 00:00:00+00:00,6.0,5.0,173.0,52.0
2023-05-31 00:00:00+00:00,7.0,5.0,76.0,59.0
2023-06-01 00:00:00+00:00,7.0,6.0,359.0,54.0
2023-06-02 00:00:00+00:00,2.0,2.0,430.0,53.0
2023-06-03 00:00:00+00:00,3.0,2.0,104.0,32.0
2023-06-04 00:00:00+00:00,,,806.0,26.0
2023-06-05 00:00:00+00:00,2.0,2.0,1700.0,66.0
2023-06-06 00:00:00+00:00,5.0,3.0,125.0,68.0
2023-06-07 00:00:00+00:00,40.0,33.0,206.0,69.0
2023-06-08 00:00:00+00:00,63.0,43.0,187.0,54.0
2023-06-09 00:00:00+00:00,62.0,45.0,175.0,59.0
2023-06-10 00:00:00+00:00,26.0,19.0,55.0,23.0
2023-06-11 00:00:00+00:00,1.0,1.0,,
