url_path,views_total,views_unique
/gitblit-org/gitblit,12,8
/gitblit-org/gitblit/tree/master/src,4,1
/gitblit-org/gitblit/commit/a02159e6378d63d0e1ad3c04a05462d9fc62fe89,2,1
/gitblit-org/gitblit/tree/a02159e6378d63d0e1ad3c04a05462d9fc62fe89,2,1
/gitblit-org/gitblit/tree/master/src/main,2,1
/gitblit-org/gitblit/tree/master/src/main/java,2,1
/gitblit-org/gitblit/actions/runs/15654400301/job/44103501710,1,1
/gitblit-org/gitblit/actions/runs/15654400301/job/44103501712,1,1
/gitblit-org/gitblit/actions/runs/15654400301/usage,1,1
/gitblit-org/gitblit/actions/runs/15654400301/workflow,1,1
