time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-25 00:00:00+00:00,67,35,55,19
2023-03-26 00:00:00+00:00,19,16,71,18
2023-03-27 00:00:00+00:00,2,1,129,55
2023-03-28 00:00:00+00:00,1,1,229,74
2023-03-29 00:00:00+00:00,2,2,136,52
2023-03-30 00:00:00+00:00,4,4,160,47
2023-03-31 00:00:00+00:00,9,3,171,36
2023-04-01 00:00:00+00:00,18,14,45,17
2023-04-02 00:00:00+00:00,66,38,27,17
2023-04-03 00:00:00+00:00,74,39,189,56
2023-04-04 00:00:00+00:00,20,17,191,58
2023-04-05 00:00:00+00:00,3,3,124,60
2023-04-06 00:00:00+00:00,12,8,119,51
2023-04-07 00:00:00+00:00,8,6,84,38
