referrer,views_total,views_unique
Google,113,43
gitblit.com,83,30
github.com,22,12
Bing,9,3
Baidu,5,2
nvd.nist.gov,2,1
DuckDuckGo,1,1
awesome-devops.xyz,1,1
doubao.com,1,1
gitee.com,1,1
