url_path,views_total,views_unique
/gitblit-org/gitblit,242,164
/gitblit-org/gitblit/releases,90,58
/gitblit-org/gitblit/issues,90,33
/gitblit-org/gitblit/issues/461,83,71
/gitblit-org/gitblit/tree/master/src,64,22
/gitblit-org/gitblit/tree/master/src/main,44,15
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,34,9
/gitblit-org/gitblit/tree/master/src/main/java,33,11
/gitblit-org/gitblit/issues/533,22,18
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
