url_path,views_total,views_unique
/gitblit-org/gitblit,405,224
/gitblit-org/gitblit/issues/1384,234,217
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,215,40
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,147,21
/gitblit-org/gitblit/tree/master/src/main/java,146,50
/gitblit-org/gitblit/tree/master/src,118,44
/gitblit-org/gitblit/tree/master/src/main,109,37
/gitblit-org/gitblit/releases,75,50
/gitblit-org/gitblit/issues,69,26
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/authority,52,10
