url_path,views_total,views_unique
/gitblit-org/gitblit,113,74
/gitblit-org/gitblit/releases,42,36
/gitblit-org/gitblit/releases/tag/v1.10.0,11,10
/gitblit-org/gitblit/issues,11,5
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,9,6
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,9,5
/gitblit-org/gitblit/releases/tag/v1.9.3,9,5
/gitblit-org/gitblit/issues/461,8,8
/gitblit-org/gitblit/tree/master/src,7,5
/gitblit-org/gitblit/issues/1410,6,5
