referrer,views_total,views_unique
Google,245,142
gitblit.com,154,53
github.com,41,16
cn.bing.com,30,13
Bing,23,13
Baidu,15,11
DuckDuckGo,15,6
yandex.ru,7,5
ya.ru,3,3
cvedetails.com,3,1
