referrer,views_total,views_unique
Google,408,213
gitblit.com,231,50
github.com,139,39
voidcc.com,28,1
Bing,19,13
DuckDuckGo,18,14
cn.bing.com,10,7
yandex.ru,7,7
stackoverflow.com,5,3
nvd.nist.gov,5,2
