referrer,views_total,views_unique
Google,639,221
github.com,129,24
gitblit.com,122,36
Bing,20,12
search.brave.com,18,5
DuckDuckGo,10,8
yandex.ru,5,5
blog.51cto.com,4,2
cn.bing.com,3,3
gitblit.dev,3,1
