url_path,views_total,views_unique
/gitblit-org/gitblit,126,85
/gitblit-org/gitblit/releases,42,28
/gitblit-org/gitblit/issues,40,14
/gitblit-org/gitblit/releases/tag/v1.10.0,13,11
/gitblit-org/gitblit/pulls,13,9
/gitblit-org/gitblit/tree/master/src,12,6
/gitblit-org/gitblit/tree/master/src/main,11,5
/gitblit-org/gitblit/tree/master/src/main/java,10,5
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/tickets/QueryBuilder.java,9,3
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,8,4
