referrer,views_total,views_unique
Google,2035,268
gitblit.com,277,56
github.com,242,28
Bing,118,15
front-end-iota-rose-95.vercel.app,55,10
stackoverflow.com,35,6
portalworkedexamples.herokuapp.com,25,1
DuckDuckGo,16,11
kkgithub.com,16,1
cn.bing.com,11,8
