url_path,views_total,views_unique
/gitblit-org/gitblit,123,94
/gitblit-org/gitblit/issues/461,46,42
/gitblit-org/gitblit/releases,44,27
/gitblit-org/gitblit/tree/master/src,28,13
/gitblit-org/gitblit/tree/master/src/main,21,9
/gitblit-org/gitblit/tree/master/src/main/java,18,9
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,14,4
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,14,4
/gitblit-org/gitblit/releases/tag/v1.9.3,12,8
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/git,12,2
