time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-29 00:00:00+00:00,5,5,31,10
2023-10-30 00:00:00+00:00,6,6,324,59
2023-10-31 00:00:00+00:00,26,9,229,64
2023-11-01 00:00:00+00:00,7,6,253,49
2023-11-02 00:00:00+00:00,5,4,126,47
2023-11-03 00:00:00+00:00,1,1,113,51
2023-11-04 00:00:00+00:00,14,9,106,22
2023-11-05 00:00:00+00:00,4,3,65,15
2023-11-06 00:00:00+00:00,10,9,184,41
2023-11-07 00:00:00+00:00,8,8,112,56
2023-11-08 00:00:00+00:00,3,3,272,54
2023-11-09 00:00:00+00:00,7,7,268,71
2023-11-10 00:00:00+00:00,8,7,97,31
2023-11-11 00:00:00+00:00,6,2,37,19
