time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-20 00:00:00+00:00,,,9.0,2.0
2022-07-21 00:00:00+00:00,,,5.0,3.0
2022-07-24 00:00:00+00:00,,,33.0,1.0
2022-07-27 00:00:00+00:00,,,1.0,1.0
2022-07-28 00:00:00+00:00,1.0,1.0,8.0,1.0
2022-07-30 00:00:00+00:00,1.0,1.0,,
2022-08-02 00:00:00+00:00,,,1.0,1.0
