time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-04 00:00:00+00:00,3.0,3.0,4,2
2022-07-06 00:00:00+00:00,,,2,1
2022-07-07 00:00:00+00:00,,,1,1
2022-07-08 00:00:00+00:00,1.0,1.0,3,2
2022-07-10 00:00:00+00:00,,,12,1
2022-07-11 00:00:00+00:00,,,7,2
2022-07-12 00:00:00+00:00,,,1,1
2022-07-13 00:00:00+00:00,,,2,2
2022-07-14 00:00:00+00:00,,,1,1
2022-07-17 00:00:00+00:00,1.0,1.0,23,1
